SMILES,P_VSA_ppp_hal,P_VSA_v_3,P_VSA_v_2,P_VSA_LogP_8,P_VSA_m_4,P_VSA_p_2,P_VSA_MR_7,P_VSA_charge_6,P_VSA_e_5,TPSA(Tot),P_VSA_LogP_4,P_VSA_ppp_D,P_VSA_charge_1,SdO,MLOGP2,X%,C%,CATS2D_03_LL,CATS2D_04_LL,SM14_EA(dm),O%,MaxdO,F03[C-Cl],N%,F04[C-Cl],gmax,nX,piPC10,nCb-,F05[C-Cl],CATS2D_00_AA,F06[C-Cl],MaxsCl,F01[C-N],Eig15_EA(ed),C-026,LOGP99,nO,SaasC,nHM,ESOL,BLTA96,SHED_DA,nArX,nDB,Cl-089,nN,SpDiam_B(s),SM02_EA(dm),H-050,O-058,ATS5m,ATS4m,SM1_Dz(p),SpMax8_Bh(m),Hy,F05[Cl-Cl],SpMax6_Bh(m),F07[Cl-Cl],SpMax5_Bh(m),ATS3m,SpMax4_Bh(m),F06[Cl-Cl],ATS0m,SpMax3_Bh(m),GATS8p,SM2_B(m),B05[C-O],B01[C-N],B04[C-N],B02[O-O],AVS_B(m),B05[C-Cl],B06[C-Cl],B07[C-Cl],GATS1p,B04[Cl-Cl],GATS1i,B03[Cl-Cl],B08[C-Cl],SpMAD_EA(dm),B05[Cl-Cl],B07[Cl-Cl],DLS_04,AVS_B(p),B08[Cl-Cl],B06[Cl-Cl],SpMaxA_B(s),TPSA_efficiency,SpMax1_Bh(v),DLS_01,LLS_02,SIC1,Mp,Eta_psi1,Mv,SpMaxA_EA(dm),SpPosA_B(p),Eta_D_psiA,Eta_alpha_A,SpPosA_B(v),Eta_D_epsiB,Eta_D_epsiD,X1A,ChiA_B(p),logBCF,F_count,CF2_count,CF3_count,has_SO3,has_COO,F_heavy_ratio
CC(C)(C)O,0.0,26.47561279,42.68334316,0.0,0.0,42.68334316,0.0,0.0,42.68334316,20.23,0.0,42.68334316,42.68334316,0.0,0.639938413,0.0,26.66666667,0,0,0.0,6.666666667,0.0,0,0.0,0,8.520833333,0,0.0,0,0,1,0,0.0,0,0.0,0,0.777200036,1,0.0,0,-0.996313437,-2.029961507,0.0,0,0,0,0,6.719221727,0.0,1,0,0.0,0.226833662,-0.78845736,0.0831,0.132480655,0,0.0831,0,0.463103794,1.328252605,2.108559163,0,1.923589302,2.498885847,0.0,2.800615334,0,0,0,0,2.82884,0,0,0,1.697877237,0,1.70479862,0,0,0.0,0,0,0.6,2.6533,0,0,1.257805975,0.272862153,3.534994001,1.0,1.0,0.43204258,0.550766667,0.546875,0.48992,0.0,1.147518854,0.167125002,0.466666667,1.190609106,0.0,0.092222222,0.5,0.308763122,0.54,0.0,0.0,0.0,0.0,0.0,0.0
FC(F)(Cl)Cl,108.2175147,80.75142421,29.92022654,2.454136085,78.29728812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.301349119,80.0,20.0,0,0,19.5878066,0.0,0.0,0,0.0,0,10.55169753,4,0.0,0,0,0,0,3.962191358,0,0.0,0,2.014299929,0,0.0,2,-2.362303146,-3.046961507,0.0,0,0,0,0,8.069630531,3.132716448,0,0,0.0,0.0,-1.589316834,0.0,-0.17964888,0,0.0,0,0.0,0.0,1.581,0,3.195832916,2.156710216,0.0,3.529606011,0,0,0,0,3.77588,0,0,0,0.588637859,0,1.268411222,0,0,2.025834621,0,0,0.3,2.58512,0,0,1.674135507,0.0,3.147364784,1.0,0.875,0.655458754,0.82272,0.352112676,0.89504,1.01291731,1.095611747,0.361887336,0.5,1.150419729,0.0,0.0,0.5,0.321097015,0.84,2.0,1.0,0.0,0.0,0.0,0.4
O=C(O)C(C)(C)C,0.0,27.38548726,67.82827019,0.0,0.0,67.82827019,0.0,0.0,67.82827019,37.3,68.73814467,42.68334316,42.68334316,10.02083333,0.991242227,0.0,29.41176471,0,0,11.91183946,11.76470588,10.02083333,0,0.0,0,10.02083333,0,0.0,0,0,2,0,0.0,0,0.0,0,1.117100038,2,0.0,0,-1.360167799,-2.225611484,1.0,0,1,0,0,8.134037132,2.257755077,1,1,0.061711363,1.241254205,-1.223775432,0.0831,0.045867876,0,0.738380522,0,1.804645361,2.438866029,2.498885847,0,2.263869397,2.498885847,0.0,3.250964587,0,0,0,1,3.074689582,0,0,0,1.547317222,0,1.558715032,0,0,0.780307427,0,0,1.0,2.823918154,0,0,1.068175737,0.36514929,3.635686607,1.0,1.0,0.520999963,0.571529412,0.492227979,0.533152941,0.390153714,1.158239653,0.221772015,0.452380952,1.211834238,0.0,0.077380952,0.490562612,0.300672026,0.23,0.0,0.0,0.0,0.0,1.0,0.0
C=CC(CCl)Cl,78.29728812,106.3900189,0.0,0.0,78.29728812,0.0,87.7735356,9.476247473,0.0,0.0,0.0,0.0,0.0,0.0,6.047242295,16.66666667,33.33333333,3,1,1.392073616,0.0,0.0,2,0.0,1,5.399691358,2,0.0,0,0,0,0,5.399691358,0,0.0,0,2.018599972,0,0.0,2,-2.238437262,-3.689114128,0.0,0,1,0,0,4.999468727,1.138345691,0,0,0.42184173,1.621584869,0.325988907,0.0831,-0.613854814,0,0.834599708,0,1.354821889,2.898607133,1.924473738,0,3.112069938,3.019776285,0.0,3.579365075,0,0,0,0,3.558637846,0,0,0,0.78359445,0,1.455051553,1,0,0.411980582,0,0,0.9,2.987604513,0,0,0.790039241,0.0,3.55403436,1.0,0.875,0.732452455,0.730116667,0.615384615,0.64685,0.205990291,1.307920586,0.098615386,0.571428571,1.266153417,0.044897959,0.0,0.561612082,0.314613857,0.86,0.0,0.0,0.0,0.0,0.0,0.0
ClC(C(=O)O)(Cl)Cl,117.4459322,118.3558067,67.82827019,0.0,117.4459322,67.82827019,117.4459322,117.4459322,67.82827019,37.3,68.73814467,42.68334316,42.68334316,9.625,0.991242227,37.5,25.0,0,0,14.78380761,25.0,9.625,0,0.0,0,9.625,3,0.0,0,0,2,0,4.799382716,0,0.0,0,1.441199943,2,0.0,3,-1.93305891,-2.225611484,1.0,0,1,0,0,7.752687487,2.837990152,1,1,0.0,0.556590594,-1.037410417,0.0,0.446918579,0,0.275916868,0,1.802518621,3.210426891,2.9507,0,3.487197238,2.9507,0.0,3.890857133,0,0,0,1,3.911132439,0,0,0,0.375975427,0,1.460775285,0,0,1.476533623,0,0,0.8,2.926175297,0,0,1.068365116,0.228302118,3.428394918,1.0,1.0,0.801879687,0.8756875,0.448681997,0.8707125,0.47910829,1.244443511,0.265318006,0.544217687,1.244467574,0.0,0.114115646,0.490562612,0.292848862,0.13,0.0,0.0,0.0,0.0,1.0,0.0
FC(C(F)(Cl)Cl)(Cl)Cl,186.5148028,156.5945762,29.92022654,0.0,156.5945762,0.0,156.5945762,156.5945762,0.0,0.0,0.0,0.0,0.0,0.0,8.745831704,75.0,25.0,4,0,14.04892095,0.0,0.0,0,0.0,0,11.78780864,6,0.0,0,0,0,0,4.469135802,0,0.0,0,3.188199878,0,0.0,4,-3.388654457,-4.187335237,0.0,0,0,0,0,8.652367231,3.056639208,0,0,0.0,0.0,-1.507405187,0.0,-0.236598658,0,1.87427211,0,2.033717841,4.043598717,2.9507,0,3.757835848,2.9507,0.0,4.083883731,0,0,0,0,4.0266,0,0,0,0.509208417,0,1.049107977,1,0,1.483426281,0,0,0.5,2.8541,0,0,1.028308294,0.0,3.458195789,1.0,0.875,0.5,0.94885,0.418918919,0.957125,0.37085657,1.216032037,0.295081079,0.553571429,1.209962004,0.0,0.0,0.464285714,0.292960182,1.84,2.0,0.0,0.0,0.0,0.0,0.25
FC(C(F)(Cl)Cl)(F)Cl,162.326272,119.5850367,44.88033981,2.139104504,117.4459322,0.0,117.4459322,78.29728812,0.0,0.0,0.0,0.0,0.0,0.0,7.747564828,75.0,25.0,2,0,15.72455793,0.0,0.0,0,0.0,0,11.54475309,6,0.0,0,0,0,0,4.226080247,0,0.0,0,2.918899894,0,0.0,3,-3.141926467,-4.013444777,0.0,0,0,0,0,8.745063128,3.223290068,0,0,0.0,0.0,-1.92433624,0.0,-0.236598658,0,1.581,0,1.926920029,3.845422857,2.354929078,0,3.601298024,2.9507,0.0,3.973415571,0,0,0,0,3.8553875,0,0,0,0.582187379,0,1.157255234,1,0,1.614025026,0,0,0.5,2.73905,0,0,1.046566952,0.0,3.432743155,1.0,0.875,0.603759375,0.8338,0.363636364,0.9016,0.436155943,1.119477175,0.350363642,0.5,1.163803544,0.0,0.0,0.464285714,0.304428348,1.66,3.0,1.0,0.0,0.0,0.0,0.375
CC(=CC=C(C)C)C,0.0,60.6244619,0.0,0.0,0.0,0.0,18.95249495,25.32364485,0.0,0.0,0.0,0.0,0.0,0.0,9.231874193,0.0,36.36363636,5,4,0.017917942,0.0,0.0,0,0.0,0,2.12037037,0,0.0,0,0,0,0,0.0,0,0.0,0,2.918800041,0,0.0,0,-2.713420796,-4.26839994,0.0,0,2,0,0,4.847294237,1.047178634,0,0,1.807316778,1.880652787,7.10543e-15,0.358473436,-0.94639463,0,1.71594887,0,2.498885847,2.143597897,2.498885847,0,2.208166643,2.501058485,0.0,3.356201471,0,0,0,0,3.062356769,0,0,0,1.375,0,1.375,0,0,0.388571429,0,0,0.7,3.062356769,0,0,0.535997279,0.0,3.711080525,1.0,0.875,0.418805366,0.6059,0.714285714,0.531254545,0.097142857,1.293330749,0.0,0.5,1.293330749,0.022377622,0.0,0.51798538,0.296910845,2.41,0.0,0.0,0.0,0.0,0.0,0.0
ClC12C3C(C(C1(Cl)Cl)(C(=C2Cl)Cl)Cl)C=CC3Cl,274.0405084,299.9942164,0.0,78.29728812,274.0405084,0.0,221.6969283,175.5470712,0.0,0.0,7.001213063,0.0,0.0,0.0,26.25169364,31.81818182,45.45454545,18,16,6.689147232,0.0,0.0,25,0.0,15,6.57224537,7,4.762173935,0,7,0,0,6.57224537,0,-5.815647188,0,5.241499849,0,0.0,7,-5.671923772,-6.353640663,0.0,0,2,2,0,6.18533196,2.673320721,0,0,4.092866591,4.818917594,0.853947133,2.9507,-0.576602674,4,3.246264714,0,3.386892983,4.99938792,3.618741497,1,4.276986821,3.811740358,0.0,4.761558052,0,0,0,0,4.23251495,1,0,0,0.455692838,1,0.935225962,1,0,0.541378325,1,0,0.4,3.527120833,0,1,0.304167811,0.0,4.069561534,0.75,0.75,0.731268974,0.935168182,0.598802395,0.861513636,0.076661648,1.383698917,0.115197606,0.588235294,1.327209114,0.081118881,0.0,0.405434101,0.256333518,3.95,0.0,0.0,0.0,0.0,0.0,0.0
N#Cc1ccc(O)cc1,0.0,57.69231122,73.74269893,0.0,0.0,73.74269893,0.0,0.0,42.68334316,44.02,59.28508954,42.68334316,42.68334316,0.0,1.336309014,0.0,50.0,2,0,10.63804168,7.142857143,0.0,0,7.142857143,0,8.742777778,0,0.0,2,0,2,0,0.0,1,0.0,1,1.263879996,1,0.751666667,0,-1.920043206,-2.385988328,1.0,0,0,0,1,7.498347934,2.227861547,1,0,1.336919368,1.914946039,-1.029619417,0.308023854,-0.10668085,0,1.03890414,0,1.793941154,2.505103126,2.540598049,0,2.413307093,2.686650299,0.0,3.695565912,1,1,1,0,3.568193394,0,0,0,0.763132513,0,0.798538333,0,0,0.452155332,0,0,0.4,3.410504505,0,0,0.757756265,0.369512297,3.841730825,1.0,1.0,0.699829103,0.713071429,0.566964286,0.699271429,0.226077666,1.295014944,0.147035718,0.47037037,1.322750817,0.102142857,0.052962963,0.480633167,0.281634876,0.91,0.0,0.0,0.0,0.0,0.0,0.0
OC(C(n1ncnc1)Cc2ccc(cc2)Cl)C(C)(C)C,39.14864406,129.9871453,77.90845079,39.14864406,39.14864406,77.90845079,72.59718104,84.57675179,42.68334316,50.94,65.60933365,42.68334316,42.68334316,0.0,14.21294838,2.5,37.5,7,5,0.0,2.5,0.0,2,7.5,1,10.61850622,1,5.694258095,2,1,4,1,5.905972607,5,-3.061495878,1,3.122299977,1,1.820023791,1,-3.898869879,-5.000006416,3.0,1,0,1,3,7.177397823,0.0,1,0,3.680598234,3.626590156,-1.336920277,2.498885847,-0.271256823,0,2.686650299,0,3.00754578,3.700901351,3.391630739,0,3.424618053,3.602596192,0.963031218,4.450500335,1,1,1,0,3.553289408,1,1,1,1.081054003,0,1.360535261,0,1,0.0,0,0,1.0,3.342524408,0,0,0.313556644,0.173365552,3.897002717,1.0,1.0,0.641246662,0.6545525,0.585358879,0.6086925,0.0,1.277039706,0.128641114,0.487380952,1.291088283,0.034736025,0.025362812,0.446477555,0.281405262,1.64,0.0,0.0,0.0,0.0,0.0,0.0
ClC(c1ccccc1)(c1ccccc1)c1ccccc1,39.14864406,190.849081,0.0,0.0,39.14864406,0.0,39.14864406,142.1437121,0.0,0.0,0.0,0.0,0.0,0.0,31.63591337,2.857142857,54.28571429,27,30,13.31857002,0.0,0.0,6,0.0,6,7.115462963,1,6.828323062,3,3,0,0,7.115462963,0,-2.346834714,0,5.217299961,0,3.247407407,1,-5.551066502,-6.854581173,0.0,0,0,0,0,5.88645413,2.3164091,0,0,3.799231944,3.913218322,0.176219645,2.686650299,-0.934775722,0,2.686650299,0,2.690190742,3.88819483,3.466007265,0,3.361021881,3.729145341,0.884382668,4.512318582,0,0,0,0,3.728925849,1,0,0,0.769423106,0,0.843254124,0,0,0.235375994,0,0,0.4,3.643270849,0,0,0.241373622,0.0,3.998809756,0.75,0.75,0.32064242,0.741402857,0.695525292,0.686911429,0.117687997,1.344796504,0.018474707,0.510714286,1.338001833,0.084281864,0.0,0.446159779,0.268293925,2.63,0.0,0.0,0.0,0.0,0.0,0.0
O[Sn](c1ccccc1)(c1ccccc1)c1ccccc1,0.0,142.1437121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.23,0.0,0.0,0.0,0.0,24.51967946,0.0,50.0,6,12,0.0,2.777777778,0.0,0,0.0,0,11.63527778,0,6.828323062,3,0,1,0,0.0,0,-2.346834714,0,1.645799913,1,3.247777778,1,-4.593944613,-6.181734995,0.0,0,0,0,0,7.574693269,0.0,1,0,3.732410832,4.265016857,-0.356694944,2.554159023,-0.41885299,0,2.686650299,0,2.686650299,4.576223149,3.708796022,0,4.775649468,3.729145341,0.192209675,5.197913896,1,0,0,0,4.092165849,0,0,0,1.549810122,0,1.060929923,0,0,0.0,0,0,0.5,3.772815849,0,0,0.312048432,0.055115107,4.187276101,0.75,0.875,0.344705703,0.803352778,0.985205111,0.694691667,0.0,1.445777727,0.0,0.610416667,1.359286551,0.059182099,0.015218254,0.446159779,0.261256148,3.49,0.0,0.0,0.0,0.0,0.0,0.0
OC(c1ccccc1)(c1ccccc1)C(=O)O,0.0,102.0434991,110.5116134,0.0,0.0,110.5116134,0.0,94.76247473,110.5116134,57.53,68.73814467,85.36668632,85.36668632,11.37213719,5.808093344,0.0,48.27586207,10,8,14.24632761,10.34482759,11.37213719,0,0.0,0,11.37213719,0,5.731873777,2,0,3,0,0.0,0,-4.788715209,0,2.007100031,3,0.692037037,0,-2.965291825,-3.639998619,1.889881575,0,1,0,0,8.442393798,2.762841371,2,1,3.398417238,3.531700612,-1.526056303,2.243969617,0.352987324,0,2.686650299,0,2.686650299,3.576005622,2.812190359,0,3.015983047,3.383843383,0.850071457,4.273190564,1,0,0,1,3.591465003,0,0,0,0.831525922,0,0.838224062,0,0,0.46936994,0,0,0.6,3.436576768,0,0,0.439943948,0.252037151,3.93969308,1.0,1.0,0.50001535,0.687306897,0.563380282,0.665696552,0.153684415,1.253064534,0.150619715,0.470588235,1.28876636,0.091841884,0.056346749,0.452984395,0.278099612,0.02,0.0,0.0,0.0,0.0,1.0,0.0
C=1(C(=C(C(C=1Cl)(Cl)Cl)Cl)Cl)Cl,234.8918644,248.8942905,0.0,156.5945762,234.8918644,0.0,170.5970024,234.8918644,0.0,0.0,14.00242613,0.0,0.0,0.0,12.66263429,54.54545455,45.45454545,7,7,15.04741175,0.0,0.0,12,0.0,0,5.675154321,6,0.0,0,0,0,0,5.675154321,0,0.0,0,4.552299857,0,0.0,6,-4.37594674,-4.788459538,0.0,0,2,4,0,5.892620458,2.745731268,0,0,0.0,4.126936466,0.768347413,1.276828951,-0.438629112,0,2.9507,0,3.235877026,4.57890968,3.288577685,0,4.065176571,3.672261557,0.0,4.463552301,0,0,0,0,4.33227765,0,0,0,1.0,1,1.0,1,0,0.725795674,0,0,0.5,3.397859468,0,0,0.475662217,0.0,3.862140271,1.0,0.875,0.632099312,1.130145455,0.574365175,1.049581818,0.266312445,1.392049793,0.139634818,0.616883117,1.322101598,0.206406926,0.0,0.444250122,0.261422778,1.18,0.0,0.0,0.0,0.0,0.0,0.0
C=C(C)CCC(C)CCC(C)C,0.0,64.39143895,0.0,0.0,0.0,0.0,0.0,50.49717121,0.0,0.0,0.0,0.0,0.0,0.0,18.82657276,0.0,33.33333333,10,9,0.008999102,0.0,0.0,0,0.0,0,3.922317492,0,0.0,0,0,0,0,0.0,0,0.0,0,4.415000051,0,0.0,0,-3.654399329,-5.568959871,0.0,0,1,0,0,4.96304599,0.654822066,0,0,2.632696487,2.623312295,2.84217e-14,1.972786,-0.96879365,0,2.498885847,0,2.629149441,2.759261219,2.76004472,0,2.577922339,3.303221799,0.729166667,3.670353791,0,0,0,0,2.994868923,0,0,0,1.5,0,1.5,0,0,0.123636364,0,0,0.5,2.994868923,0,0,0.360854689,0.0,3.735075193,0.75,0.75,0.400285355,0.587133333,0.714285714,0.508933333,0.061818182,1.251378647,0.0,0.5,1.251378647,0.007017544,0.0,0.501794955,0.309684345,3.42,0.0,0.0,0.0,0.0,0.0,0.0
C1C2C(C3CC2C=C3)C=C1,0.0,42.97405337,0.0,0.0,0.0,0.0,37.90498989,37.90498989,0.0,0.0,0.0,0.0,0.0,0.0,10.67324678,0.0,45.45454545,10,5,0.0,0.0,0.0,0,0.0,0,2.443287037,0,0.0,0,0,0,0,0.0,0,0.0,0,2.384600043,0,0.0,0,-2.643297982,-4.496993538,0.0,0,2,0,0,5.040661885,0.0,0,0,0.752531014,2.11376087,5.32907e-15,0.947175097,-0.960252568,0,2.055104138,0,2.244372136,2.689849907,2.59778679,0,2.405581451,2.69555603,0.0,3.663563331,0,0,0,0,3.572285415,0,0,0,0.9625,0,0.9625,0,0,0.0,0,0,0.7,3.572285415,0,0,0.425589579,0.0,4.010484645,1.0,0.875,0.543817858,0.6622,0.714285714,0.598218182,0.0,1.350358923,0.0,0.5,1.350358923,0.027972028,0.0,0.412457479,0.276663785,2.38,0.0,0.0,0.0,0.0,0.0,0.0
Cc1c2c(cc3c1cccc3)cccc2,0.0,107.588864,0.0,0.0,0.0,0.0,0.0,75.80997979,0.0,0.0,0.0,0.0,0.0,0.0,21.04703785,0.0,55.55555556,25,19,0.0,0.0,0.0,0,0.0,0,2.261574074,0,7.776739823,5,0,0,0,0.0,0,-5.660896005,0,4.301420033,0,1.378425926,0,-4.581271608,-5.817705075,0.0,0,0,0,0,6.035292163,0.0,0,0,2.789978743,3.149411565,-7.11e-15,1.86894095,-0.976722649,0,2.550759726,0,2.62815497,3.352197486,3.057486961,0,2.77787931,3.18923328,0.78,4.196000918,0,0,0,0,3.771189154,0,0,0,0.806896552,0,0.806896552,0,0,0.0,0,0,0.5,3.771189154,0,0,0.32051717,0.0,4.139755824,0.75,0.75,0.456204469,0.724755556,0.714285714,0.672622222,0.0,1.367911338,0.0,0.5,1.367911338,0.075880759,0.0,0.432951373,0.259113632,2.72,0.0,0.0,0.0,0.0,0.0,0.0
Clc1c(cccc1)NNc1c(cccc1)Cl,78.29728812,166.6219761,35.77645714,78.29728812,78.29728812,35.77645714,114.0737453,116.202278,0.0,24.06,35.77645714,35.77645714,0.0,0.0,19.33865936,7.692307692,46.15384615,6,2,0.0,0.0,0.0,4,7.692307692,2,5.994774362,2,5.901266279,4,2,0,4,5.994774362,2,-4.985332259,4,4.432399899,0,2.928036974,2,-4.623994155,-5.627574259,0.0,2,0,2,2,5.638968572,0.0,2,0,2.972839741,3.341263237,-0.595865058,2.235206642,0.450958436,0,2.691140564,1,3.085379056,3.653705723,3.28997653,0,3.503068969,3.308169501,1.434583462,4.381860607,0,1,1,0,3.764767374,1,1,1,0.632480441,0,0.859820885,0,1,0.0,0,1,0.6,3.482942374,0,0,0.305394754,0.095046219,3.864653106,0.75,0.875,0.52541265,0.751315385,0.615384615,0.705069231,0.0,1.319538836,0.098615386,0.514285714,1.315216174,0.10410642,0.05952381,0.457109232,0.28005175,3.68,0.0,0.0,0.0,0.0,0.0,0.0
O=P(Oc1ccccc1C)(Oc2ccccc2C)Oc3ccccc3C,0.0,182.0410681,41.0281086,0.0,16.56347652,41.0281086,16.56347652,85.28622726,41.0281086,54.57,36.82669435,0.0,20.76489076,13.51140023,29.94521415,0.0,44.68085106,12,3,0.0,8.510638298,13.51140023,0,0.0,0,13.51140023,0,6.710675351,6,0,4,0,0.0,0,-1.332984868,3,6.256759949,4,3.895816484,1,-6.125314379,-6.702222049,0.0,0,1,0,0,8.212407728,0.0,0,1,4.134537804,4.153389403,-1.664834776,2.74303705,-0.798443497,0,2.966423221,0,2.966423221,4.088260581,3.779959524,0,3.580660693,3.822269696,0.959591108,4.732639529,1,0,0,1,3.66233631,0,0,0,1.477410934,0,1.202100914,0,0,0.0,0,0,0.5,3.507451694,0,0,0.284509888,0.148131057,3.905191663,0.75,0.875,0.488297439,0.69947234,0.609177215,0.650589362,0.0,1.303045767,0.104822785,0.493589744,1.310051809,0.078166939,0.0,0.445248057,0.273269276,2.9,0.0,0.0,0.0,0.0,0.0,0.0
O=P(OCC)(OCC)OCC,0.0,56.81624395,41.0281086,0.0,16.56347652,41.0281086,16.56347652,0.0,41.0281086,54.57,57.59158512,0.0,0.0,11.34652778,1.832542776,0.0,23.07692308,0,0,0.0,15.38461538,11.34652778,0,0.0,0,11.34652778,0,0.0,0,0,4,0,0.0,0,0.0,0,2.203999996,4,0.0,1,-1.530897739,-2.583714437,0.0,0,1,0,0,7.826894572,0.0,0,1,2.401001946,2.993645217,-1.664834776,1.122578634,-0.526354934,0,2.094388099,0,2.094388099,3.142546023,3.108754375,0,3.037584771,3.225051759,0.0,3.797610451,0,0,0,1,3.238720643,0,0,0,2.175221275,0,2.203845736,0,0,0.0,0,0,1.0,2.872629734,0,0,0.672447859,0.299538918,3.559770235,1.0,1.0,0.403754462,0.599653846,0.504731861,0.538357692,0.0,1.165366306,0.209268138,0.484848485,1.175623541,0.0,0.0,0.518198052,0.327845624,0.01,0.0,0.0,0.0,0.0,0.0,0.0
O=P(OCC(CCCC)CC)(OCC(CCCC)CC)OCC(CCCC)CC,0.0,113.7062376,41.0281086,0.0,16.56347652,41.0281086,16.56347652,75.76201122,41.0281086,54.57,57.59158512,0.0,0.0,13.42904927,37.00135019,0.0,30.0,12,9,0.0,5.0,13.42904927,0,0.0,0,13.42904927,0,3.433987204,0,0,4,0,0.0,0,-0.220206503,0,8.793500051,4,0.0,1,-6.015974085,-7.312873514,0.0,0,1,0,0,8.025356107,0.0,0,1,4.25748546,4.136759595,-1.664834776,2.920457465,-0.819337213,0,3.317547944,0,3.317547944,4.024860593,3.632327167,0,3.666363726,3.632327167,1.24468864,4.603720759,1,0,0,1,3.134204382,0,0,0,1.809348791,0,1.722573894,0,0,0.0,0,0,0.3,2.995342313,0,0,0.255066184,0.125529076,3.753900465,0.75,0.75,0.284063986,0.5912025,0.618705036,0.51849625,0.0,1.193534427,0.095294967,0.494252874,1.19608628,0.0,0.0,0.499197695,0.320379373,1.36,0.0,0.0,0.0,0.0,0.0,0.0
O=P(SCCCC)(SCCCC)SCCCC,0.0,134.5339831,20.26321783,0.0,90.15210759,20.26321783,3.732888728,120.4984269,20.26321783,102.78,23.99610656,0.0,0.0,12.72653912,11.03541738,0.0,27.27272727,0,0,0.0,2.272727273,12.72653912,0,0.0,0,12.72653912,0,1.386294361,0,0,1,0,0.0,0,-5.653805418,0,6.694399945,1,0.0,4,-4.416210104,-4.551959871,0.0,0,1,0,0,8.253563961,0.0,0,1,3.75139564,3.855554756,0.401791703,2.41054743,-0.691923209,0,3.156277181,0,3.156277181,3.80625804,3.43717207,0,3.761361095,3.60953896,0.534292613,4.365158693,1,0,0,0,3.399425122,0,0,0,0.874043022,0,1.161954599,0,0,0.0,0,0,0.7,3.136972181,0,0,0.434200859,0.326731729,3.728938377,1.0,0.875,0.341604788,0.675886364,0.74120603,0.558522727,0.0,1.328784038,0.0,0.578431373,1.236173541,0.0,0.0,0.511373782,0.308374824,3.48,0.0,0.0,0.0,0.0,0.0,0.0
O=P(OCCOCCCC)(OCCOCCCC)OCCOCCCC,0.0,99.57774369,74.02777226,0.0,16.56347652,74.02777226,16.56347652,34.079208,74.02777226,82.26,90.59124878,0.0,32.99966366,12.64644534,5.936595731,0.0,27.69230769,0,0,0.545993491,10.76923077,12.64644534,0,0.0,0,12.64644534,0,3.091042453,0,0,7,0,0.0,0,-0.975801312,0,4.594400026,7,0.0,1,-2.721730353,-3.666513027,0.0,0,1,0,0,7.83928364,1.693337787,0,1,3.865506164,3.868198904,-2.184341952,2.848430642,-0.68438014,0,3.27372547,0,3.27372547,3.829217288,3.525022516,0,3.646724049,3.525022516,1.172399197,4.520910766,1,0,0,1,3.158943349,0,0,0,1.989939506,0,1.967958598,0,0,0.2064,0,0,0.8,2.902785657,0,0,0.284496863,0.206403372,3.612636821,1.0,0.875,0.324481264,0.58602,0.527817404,0.530204615,0.0344,1.156269524,0.186182603,0.474358974,1.174580293,0.0,0.0,0.507279221,0.337297287,0.67,0.0,0.0,0.0,0.0,0.0,0.0
O=C(NC1CCCCC1)N3C(=O)SC(c2ccc(cc2)Cl)C3C,39.14864406,144.802851,71.42491864,39.14864406,71.36818523,71.42491864,39.14864406,97.92427539,50.28985406,74.71,50.28985406,18.01075068,18.01075068,24.84539607,9.197901538,2.272727273,38.63636364,10,5,21.20342298,4.545454545,12.52490163,2,4.545454545,1,12.52490163,1,5.652927681,2,1,3,1,5.922706701,5,-2.257795477,1,4.980700053,2,1.690593129,2,-5.057972981,-4.262804237,1.889881575,1,2,1,2,8.300627297,3.835077164,1,2,3.751019016,3.984818139,-1.389838075,2.828700393,-0.283540826,0,3.046120446,0,3.249921552,4.012199071,3.359796278,0,3.695421065,3.731218293,1.156783484,4.626205593,1,1,1,0,3.618660571,1,1,1,0.931850955,0,1.270048059,0,1,0.624900874,0,0,1.0,3.376308398,0,0,0.323628543,0.211691035,3.90437176,1.0,1.0,0.60198304,0.682727273,0.593957259,0.630795455,0.17782977,1.276486436,0.120042741,0.500621118,1.275601958,0.034051948,0.022619048,0.442342026,0.285092922,3.04,0.0,0.0,0.0,0.0,0.0,0.0
CC1(C)CC(=CC(=O)C1)C,0.0,49.33997602,25.14492703,0.0,0.0,25.14492703,9.476247473,20.83598347,25.14492703,17.07,30.27840436,0.0,0.0,11.01270833,3.789283497,0.0,37.5,5,5,4.138020591,4.166666667,11.01270833,0,0.0,0,11.01270833,0,0.0,0,0,1,0,0.0,0,0.0,0,2.321800038,1,0.0,0,-2.346333907,-3.176608203,0.0,0,2,0,0,8.316187128,1.646502457,0,1,1.466702745,2.611299955,-0.78845736,0.515637339,-0.864227311,0,2.212629953,0,2.367166456,2.820486468,2.498885847,0,2.474332286,3.058265726,0.0,3.627549433,0,0,0,0,3.285905415,0,0,0,1.275870343,0,1.277767828,0,0,0.391499511,0,0,0.9,3.198135415,0,0,0.742595755,0.123489836,3.842083969,1.0,1.0,0.526479985,0.6160125,0.622317597,0.558433333,0.127749755,1.277023221,0.091682404,0.483333333,1.292906116,0.015277778,0.0,0.449480048,0.281888206,0.35,0.0,0.0,0.0,0.0,0.0,0.0
