SMILES,SM1_Dz(p),SpMaxA_B(s),P_VSA_v_3,P_VSA_p_2,MLOGP2,LOGP99,ESOL,BLTA96,logBCF
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)N(C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,-4.085275227,0.213832307,38.40872223,3.124313894,43.91041456,8.565499753,-8.833339012,-7.856493383,1.42
FC(Cl)(Cl)Cl,-0.941880503,1.639981675,117.4459322,0,4.105652241,2.283599913,-2.638060911,-3.256240914,1.41
Cc1c(ccc(c1)Cl)N,-0.341672975,0.545780027,85.84551978,32.89718747,6.054882201,2.230620041,-2.763709741,-3.690667024,1.37
C=C(C)c1ccc(O)cc1,-0.78845736,0.63127465,68.86826405,42.68334316,5.854028942,2.42530001,-2.70448133,-3.649510062,1.26
CCCCCCCCCc1ccc(OCCO)cc1,-1.223775432,0.329834351,80.027836,53.68323105,22.10051649,4.350800037,-4.008434381,-5.931118642,1.204119983
Oc1cccc(c1)Br,-0.574926549,0.789096317,86.91418794,42.68334316,5.272213826,2.154699996,-2.946546715,-3.526130185,1.1
CC(C)(C)N,-0.470003629,0.922840291,26.47561279,32.89718747,0.639938413,0.743599974,-0.915666489,-2.029961507,1.2
ClCC(Br)CBr,0.71231235,0.762545016,136.3104558,0,8.745831704,2.383600004,-3.284392286,-4.187335237,1.15
Brc1ccccc1,0.352767319,0.645843583,96.39043541,0,9.272817842,2.449099995,-3.195242734,-4.275130185,1.4
C=CC#N,-0.470003629,1.705489259,41.84491385,31.05935577,0.00891491,0.695980016,-0.726961193,-1.324418801,1.14
ClC(=CCl)Cl,0.456221592,1.023886296,131.0528494,0,4.332228411,2.501699932,-2.305671654,-3.311400589,1.16
C=CC(=C)C,2.22045E-15,0.910637906,53.02086668,0,3.896442777,1.748500034,-1.654508542,-3.203940925,1.11
CCOP(=O)(Sc1ccccc1)Sc1ccccc1,-0.741270456,0.388768372,176.9040957,27.18484809,14.30185071,5.715599909,-4.831291122,-5.011778775,1.41
OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)F,-3.329157014,0.423140158,17.23511006,42.68334316,13.97843332,3.42029991,-3.807289635,-4.968774307,1.34
BrC(Br)c1ccccc1OCC1CO1,-0.937660758,0.336933997,147.4269499,21.99977578,7.037308697,3.252600014,-3.911231039,-3.882792622,1.11
Oc1cc(Cl)ccc1Cl,-0.595865058,0.70164387,113.7272436,42.68334316,7.445623726,2.698999949,-3.214477493,-3.958667024,1.02
CCCCc1ccc(-c2ccc(-c3cc(F)c(C(F)(F)Oc4cc(F)c(F)c(F)c4)c(F)c3)c(F)c2)cc1,-2.962340937,0.220052376,203.6324339,10.99988789,65.49497361,9.326099865,-9.17718161,-9.322896491,1.41
Clc1ccccc1,0.176219645,0.691438381,90.03048796,0,8.272196587,2.339999966,-2.844779813,-4.106142658,1.31
O=S(=O)(O)c5cc(ccc5(C=Cc1ccc(cc1S(=O)(=O)O)Nc2nc(nc(n2)N3CCOCC3)Nc4ccccc4))Nc6nc(nc(n6)N7CCOCC7)Nc8ccccc8,-2.834024779,0.125351833,231.937022,367.8226677,15.24684486,5.367999814,-7.929631189,-5.134720842,1.1
O=[N+]([O-])c1ccc(Cl)cc1,-1.336920277,0.78149067,83.31098804,56.41696522,6.292940487,2.77139996,-2.905602903,-3.738573397,1.11
CCCCOC(=O)c1ccccc1C(=O)OCc2ccccc2,-1.757857918,0.323376254,132.3046506,72.28962984,16.73873152,4.000500031,-4.132283333,-5.32129949,1.093421685
O=C(N(c1c(cccc1CC)C)COCC)CCl,-1.336920277,0.412576151,122.0255841,39.26912881,10.12737117,3.123220012,-3.577119043,-4.412353086,1.3
CCCCCCCCCCCCc1c(Oc2ccccc2S(=O)(=O)O)cccc1S(=O)(=O)O,-2.153365568,0.235507223,122.4907307,177.817972,24.78276297,6.435699998,-5.905486691,-6.208228899,1.15
O=[N+]([O-])c1cc(c(O)c(c1)C(C)CC)[N+](=O)[O-],-2.104134154,0.459953704,47.83650527,155.5172736,7.301368541,3.7685,-3.423311135,-3.932104465,1.14
O=S(=O)(O)c1cc(Nc2nc(Nc3ccccc3)nc(N3CCOCC3)n2)ccc1C=Cc1ccc(Nc2nc(Nc3ccccc3)nc(N3CCOCC3)n2)cc1S(=O)(=O)O,-2.834024779,0.125351833,231.937022,367.8226677,15.24684486,5.367999814,-7.929631189,-5.134720842,1.01
CC(=O)OCCN(CCOC(C)=O)c1ccc(N=Nc2nc3ccc(Cl)cc3s2)c(NC(=O)c2ccccc2)c1,-2.242219188,0.18593489,243.1460501,168.6811659,14.36722943,6.549999982,-6.244659297,-5.020412831,1.22
CCNc1nc(NC(CC)C)nc(n1)OC,-1.648658626,0.319332195,50.18286509,97.3779779,6.386942078,1.52239994,-2.514548042,-3.757240012,1.2
CCc1ccccc1[N+]([O-])=O,-1.386294361,0.710443664,55.2070484,56.41696522,6.625979292,2.680399999,-2.804631125,-3.804097763,1.397940009
CCCSP(=O)(OCC)SCCC,-0.741270456,0.568190942,103.5590065,27.18484809,4.243890457,4.417399958,-2.954381032,-3.290070498,1.23
O=P(OCCCC)(OCCCC)OCCCC,-1.664834776,0.435112262,72.02343439,41.0281086,10.45591143,4.54460001,-3.092358124,-4.463560179,1.38
Oc1c(Br)c(Br)c(Br)c(Br)c1Br,0.649717623,0.526088854,245.0459902,42.68334316,21.10798285,5.204700038,-6.67289597,-5.824342483,1.3
COP(=S)(OC)Oc1ccc(C#N)cc1,-1.456682925,0.454650913,137.520677,51.82424653,1.677550601,2.454379968,-2.642217241,-2.525202919,1.34
O2c1ccccc1COP2(OC)=S,-1.306087057,0.390913704,114.6282581,20.76489076,1.468295743,2.466499965,-2.758337704,-2.441732538,1.35
ClCC(CCl)O[P](=O)(OC(CCl)CCl)OC(CCl)CCl,-1.417938366,0.369847506,268.5527208,41.0281086,16.20127271,4.682899848,-4.914466111,-5.25508046,1.342422681
[O-][N+](=O)c1ccc(cc1)N=Nc2ccc(cc2)N(CCOC(=O)c3ccccc3)CCC#N,-2.174751721,0.236816594,172.5351845,160.0714647,13.84752098,6.110479955,-5.428067892,-4.951225736,1.041392685
CCCCCCCCCCCCCCCCCC(=O)CCCCCCCCCCCCCCCCC,-0.78845736,0.206225486,103.8889015,25.14492703,84.83770687,13.07850009,-8.470678967,-10.44073867,1.08
Oc1c(Cl)cc(Cl)cc1[N+]([O-])=O,-1.571652968,0.651251942,107.0077437,99.10030838,6.606274158,3.130399942,-3.358702763,-3.800267332,1.361727836
OCc1cccc(c1)Cl,-0.696790535,0.696530163,83.73981544,42.68334316,4.807788676,1.8323,-2.435845905,-3.422667024,1.32
C(=S)=S,0.580090458,1.767812307,102.715224,0,0.002446258,1.018099964,-1.117002656,-1.180540337,1.29
Cc1ccc(O)cc1[N+]([O-])=O,-1.648658626,0.710445793,43.19626919,99.10030838,2.892526637,2.132019997,-2.420163674,-2.930742966,1.079181246
O=C(O)c1ccc(Br)cc1,-1.090916082,0.747823463,91.00963736,67.82827019,6.061365038,2.147300027,-2.96355543,-3.691983964,1.2
C(N1CCCCC1)(=S)SSSSC(N2CCCCC2)=S,0.769459863,0.236962384,230.6654806,6.248627788,3.770242007,5.205799937,-4.943668087,-3.171711103,1.18
Cc1ccc(O)c(C)c1,-0.78845736,0.701379544,52.45030085,42.68334316,4.807788676,2.00904002,-2.603504896,-3.422667024,1.18
O1C(OC(OC(OC1C)C)C)C,-1.757857918,0.401576428,36.73907906,43.99955155,0.963263558,1.450400025,-1.701215065,-2.211459911,1.04
CCCC1CCC(C2CCC(C(F)(F)Oc3cc(F)c(F)c(F)c3)CC2)CC1,-2.558350711,0.298574907,89.61142496,10.99988789,45.5804172,7.488399975,-7.268560694,-7.981327069,1.28
O=C(OCCO)CCCCCCCCCCCCCCCCCCCCCCCCCCC,-1.526056303,0.225181289,86.50674484,78.82815808,54.44114584,9.684400097,-6.587332855,-8.608424347,1.27
Oc1ccc(cc1)Cc1ccccc1,-0.78845736,0.450909271,94.1919089,42.68334316,11.5518055,2.982999995,-3.585808395,-4.628794713,1.4
O=[N+]([O-])c1ccccc1[N+](=O)[O-],-1.945910149,0.651887008,43.418485,112.8339304,3.55662235,2.549399972,-2.456735344,-3.115900939,1.16
Cc1cc(O)ccc1[N+](=O)[O-],-1.648658626,0.710445062,43.19626919,99.10030838,2.892526637,2.132019997,-2.420163674,-2.930742966,1.16
Oc1ccccc1Cl,-0.696790535,0.789317976,80.55424049,42.68334316,4.524735886,2.045599967,-2.596083794,-3.357142658,1.06
c1ccc(c(c1)C)C,-2.66454E-15,0.56341483,61.92654832,0,8.653404878,2.303440019,-2.842986629,-4.171667024,1.15
Cc1cc(ccc1N\N=C2/C(=O)C=Cc3ccccc23)N=Nc4ccccc4C,-1.526056303,0.256128933,169.744393,93.02217791,20.90002776,6.130939998,-6.190071297,-5.801654817,1.041392685
CCc1nn(C)c(C(=O)NCc2ccc(C(C)(C)C)cc2)c1Cl,-1.336920277,0.322974245,145.4809654,61.5952558,11.90687835,3.863400057,-4.493325881,-4.680634485,1.13
Cc1ccccc1N=Nc1ccc(NN=C2C(=O)C=Cc3ccccc32)c(C)c1,-1.526056303,0.256128933,169.744393,93.02217791,20.90002776,6.130939998,-6.190071297,-5.801654817,1.04
O=P(OCC(CCCC)CC)(OCC(CCCC)CC)OCC(CCCC)CC,-1.664834776,0.255066184,113.7062376,41.0281086,37.00135019,8.793500051,-6.015974085,-7.312873514,1.36
Oc1c(Cl)cc(Cl)c2ccccc12,-0.595865058,0.485789908,137.8256673,42.68334316,14.02872991,3.852199964,-4.26667272,-4.975494615,1.02
O=C(O)C2(C)(CCCC3(C1=C(C=C(CC1)C(C)C)CCC23)(C)),-1.223775432,0.339862975,72.98538602,67.82827019,21.51599469,5.350300081,-5.197211276,-5.868533679,1.4
O=C(c1ccccc1)Nc1c(ccc(c1)N(CCOC(=O)C)CCOC(=O)C)N=NC1=Nc2ccc(cc2S1)Cl,-2.242219188,0.18593489,243.1460501,168.6811659,14.36722943,6.549999982,-6.244659297,-5.020412831,1.22
CC(c1ccc(cc1)O)CC,-0.78845736,0.573884234,61.27550511,42.68334316,7.914435329,2.905700013,-3.032791136,-4.043260622,1.35
O=C3c5ccc1OC(C(=C)C)Cc1c5(OC4COc2cc(OC)c(OC)cc2C34),-2.104134154,0.256061281,135.4830632,80.14436647,3.747328378,3.703300007,-4.494652068,-3.16580174,1.41
CCCCOCCCN1C(C(C(=O)Nc2cc(C(C)(C)C)ccc2SCC(CC)CCCC)N2C(=O)OC(C)(C)C2=O)=Nc2ccccc2S1(=O)=O,-2.399149032,0.148365436,235.1944921,181.1866637,17.916662,8.298400078,-7.708793451,-5.462807815,1.11
Oc1c(cccc1)[N+](=O)[O-],-1.648658626,0.781501342,40.66173745,99.10030838,1.815815156,1.823599979,-2.091558852,-2.577521857,1.17
Nc1ccc([N+](=O)[O-])cc1[N+](=O)[O-],-2.028148247,0.601471837,36.69898508,145.7311179,1.945370498,2.13160003,-2.148990185,-2.624765392,1.11
Oc1ccc(cc1)Br,-0.574926549,0.789094495,86.91418794,42.68334316,5.272213826,2.154699996,-2.946546715,-3.526130185,1.21
Oc1ccccc1C,-0.78845736,0.789052213,49.91576911,42.68334316,3.456411422,1.700620003,-2.290597496,-3.089142658,1.03
O=[N+]([O-])c1ccc(O)cc1C(F)(F)F,-2.45347618,0.608079708,42.13058096,99.10030838,6.065081422,2.842399962,-3.144870597,-3.692738602,1.1
CC(=O)Nc1ccc(cc1)OCC,-1.386294361,0.571575901,72.85260888,54.1555656,2.823495925,2.04369998,-2.166301159,-2.910326136,1.23
CON(C)C(=O)Nc1ccc(Cl)c(Cl)c1,-1.438554688,0.495270932,140.039248,60.11308772,7.022297042,3.01849997,-3.353053668,-3.879961706,1.26
Oc1ccc(cc1C)C,-0.78845736,0.701379544,52.45030085,42.68334316,4.807788676,2.00904002,-2.603504896,-3.422667024,1.18
CCNc1nc(Cl)nc(NCC)n1,-1.336920277,0.397720141,67.45159852,86.37809001,5.164726748,1.388599917,-2.388977379,-3.502603518,1.11
Cc1cccc(O)c1,-0.78845736,0.789089364,49.91576911,42.68334316,3.456411422,1.700620003,-2.290597496,-3.089142658,1.03
Cc1cccc(C)c1,-7.99361E-15,0.56322516,61.92654832,0,8.653404878,2.303440019,-2.842986629,-4.171667024,1.27
O=C(O)CN(CC(=O)O)CC(=O)O,-2.174751721,0.575545024,9.046736445,206.6091245,1.367109569,-1.457799911,0.162077852,-0.060765392,1.38
Cc1ccc(S(=O)(=O)Oc2c(C(=O)c3ccc(Cl)cc3Cl)c(C)nn2C)cc1,-1.828011035,0.275751522,209.2411456,96.44287098,13.80950494,4.342439953,-5.501680752,-4.946114226,1.07
OC(=O)C(F)(OC(F)(F)C(F)(F)C(F)(F)F)C(F)(F)F,-3.338325027,0.426854245,22.13490554,78.82815808,5.189705998,3.106099911,-3.700016739,-3.508092623,1.309630167
Cc1ccccc1,2.66454E-15,0.640094058,59.39201658,0,6.802408123,1.995020002,-2.539293514,-3.838142658,1.12
Cc1ccc(C)cc1,4.44089E-15,0.563164926,61.92654832,0,8.653404878,2.303440019,-2.842986629,-4.171667024,1.27
CCc1ccccc1,-8.88178E-16,0.558210546,61.92654832,0,8.653404878,2.249000005,-2.723452839,-4.171667024,1.19
O=[N+]([O-])c1cc(Cl)cc(Cl)c1O,-1.571652968,0.651251942,107.0077437,99.10030838,6.606274158,3.130399942,-3.358702763,-3.800267332,1.31
OCc1cccc(Cl)c1,-0.696790535,0.696530163,83.73981544,42.68334316,4.807788676,1.8323,-2.435845905,-3.422667024,1.3
CC(C)(c1ccc(O)cc1)c1ccc(O)cc1,-1.223775432,0.371469811,99.83153821,85.36668632,10.92772821,3.423700005,-3.916138055,-4.535711454,1.39
COc1ccccc1,-0.78845736,0.588142922,63.50772287,10.99988789,3.456411422,1.695199981,-2.134934064,-3.089142658,1.34
COc1ccc(O)c(C(C)(C)C)c1,-1.223775432,0.48555372,74.21641566,53.68323105,6.209752591,2.698300011,-2.996557133,-3.721937517,1.26
O=C(O)COc1cc(c(cc1Cl)Cl)Cl,-1.391754428,0.534056784,157.6459342,78.82815808,8.490184614,3.110199943,-3.650471377,-4.143792136,1.38
CCCCOP(=O)(OCCCC)OCCCC,-1.664834776,0.435112262,72.02343439,41.0281086,10.45591143,4.54460001,-3.092358124,-4.463560179,1.13
C=Cc1ccccc1,0,0.571789065,75.80997979,0,8.129921947,2.329600006,-2.618691884,-4.081301799,1.13
Nc1cc(Cl)ccc1Cl,-0.194414804,0.557484847,116.4839912,32.89718747,7.445623726,2.575600006,-3.069196039,-3.958667024,1.19
O=C(c1cnoc1C2CC2)c3ccc(cc3S(=O)(=O)C)C(F)(F)F,-2.520563327,0.354712749,85.23082341,98.78859676,8.161562981,3.205299999,-4.097708061,-4.086844935,1.04
CCCCCCCCCCCCCCCCCCCCCCCCCCCC(=O)OCCO,-1.526056303,0.225181289,86.50674484,78.82815808,54.44114584,9.684400097,-6.587332855,-8.608424347,1.31029982
CCOC(=O)C(=Cc1ccc(C=C(C(=O)OCC)C(=O)OCC)cc1)C(=O)OCC,-2.360854001,0.248399248,152.0354631,144.5792597,7.321762335,2.705800071,-3.304495354,-3.935875521,1.28
CNC(=O)Oc1cccc2ccccc12,-1.386294361,0.495600698,91.88196912,54.1555656,4.939110727,2.558000043,-3.004104425,-3.452411017,1.22
CC(C)(C)C1=NN=C(N(C1=O)N)SC,-1.436726034,0.530593611,74.03999387,94.24739904,2.555533206,0.823399991,-2.039474212,-2.828603518,1.02
Cc1ccc(C(C)C)c(O)c1,-0.78845736,0.573821567,61.27550511,42.68334316,7.914435329,2.824020028,-3.120835833,-4.043260622,1.28
ClCCl,0.325988907,1.612416106,81.46188302,0,1.860164464,1.421499953,-1.456128407,-2.593878464,1.22
Cc1c(C#N)c(Nc2ccc(S(=O)(=O)O)cc2)nc(Nc2ccc(S(=O)(=O)O)cc2)c1N=Nc1nc(-c2ccc3ccccc3c2)c(N=Nc2cc(S(=O)(=O)O)c3cc(S(=O)(=O)O)cc(S(=O)(=O)O)c3c2)s1,-3.092922503,0.108108297,290.9206059,584.3491563,1.707381792,9.243099918,-9.651919825,-2.536668203,1.28
CCCCN(CCCC)CCCC,-0.470003629,0.291538546,47.99991625,3.124313894,12.01981075,3.688700058,-2.917910263,-4.696959871,1.2
CCc1nn(C)c(C(=O)NCc2ccc(cc2)C(C)(C)C)c1Cl,-1.336920277,0.322974245,145.4809654,61.5952558,11.90687835,3.863400057,-4.493325881,-4.680634485,1.130333768
O=C(O)CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,-3.442265746,0.37117881,20.32428686,67.82827019,15.3468523,4.199899897,-4.375707669,-5.147505878,1.08
Cc1ccc(cc1[N+](=O)[O-])O,-1.648658626,0.710445793,43.19626919,99.10030838,2.892526637,2.132019997,-2.420163674,-2.930742966,1.02
CC(C)(C)c1cc(CO)cc(C(C)(C)C)c1O,-1.223775432,0.371307302,81.46044537,85.36668632,10.86690215,3.479500078,-3.746001432,-4.526498467,1.15
N#CSCSc1sc2ccccc2n1,-0.020488666,0.486945344,151.478593,47.84488532,5.034699048,3.560179975,-3.591357939,-3.473813506,1.301029996
Oc1c(cccc1Cl)Cl,-0.595865058,0.701818145,113.7272436,42.68334316,7.445623726,2.698999949,-3.214477493,-3.958667024,1.17
O=C(Nc1ccc(cc1)Cl)N(OC)C,-1.483262257,0.530647302,106.8662448,60.11308772,4.370172296,2.365099989,-2.723196614,-3.320495706,1.15
Oc1cccc(Cl)c1Cl,-0.595865058,0.701646383,113.7272436,42.68334316,7.445623726,2.698999949,-3.214477493,-3.958667024,1.32
Nc1ccccc1-c1ccccc1,-0.470003629,0.370844593,94.41412472,32.89718747,9.778005656,2.935800008,-3.331077009,-4.356980278,1.42
Brc1cc(Br)c(OCCOc2c(Br)cc(Br)cc2Br)c(Br)c1,0.129272336,0.217858573,351.6318041,21.99977578,32.35753324,7.719400018,-8.828382233,-6.918368241,1.42
CC(=C)C=C,2.22045E-15,0.910637906,53.02086668,0,3.896442777,1.748500034,-1.654508542,-3.203940925,1.22
Cc1cc(Cl)ccc1O,-0.696790535,0.701390182,83.08877223,42.68334316,6.054882201,2.354019985,-2.908991195,-3.690667024,1.01
Oc1ccc(Cc2ccccc2)cc1,-0.78845736,0.450909271,94.1919089,42.68334316,11.5518055,2.982999995,-3.585808395,-4.628794713,1.32
Nc1ncccc1,-0.78845736,0.705419608,39.80408265,49.68271702,0.445447994,0.663800031,-1.367615799,-1.897418905,1.04
C=C(C)C(=O)OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,-3.442265746,0.316189387,58.97582696,36.14481492,22.88876821,5.234599903,-5.195264978,-6.014220753,1.08
Oc1ccc(cc1)Cl,-0.696790535,0.789104077,80.55424049,42.68334316,4.524735886,2.045599967,-2.596083794,-3.357142658,1.42
Cc1ccccc1O,-0.78845736,0.789052213,49.91576911,42.68334316,3.456411422,1.700620003,-2.290597496,-3.089142658,1.03
C=C(C)C1Cc2c(ccc3c2OC2COc4cc(OC)c(OC)cc4C2C3=O)O1,-2.104134154,0.256061281,135.4830632,80.14436647,3.747328378,3.703300007,-4.494652068,-3.16580174,1.4
Nc1ccc(cc1)Cc1ccc(cc1)N,-0.78845736,0.320408472,90.22915654,65.79437494,7.76182725,2.44180011,-3.09740959,-4.016005608,1.12
O=C(OCC)C(=Cc1cc(ccc1Cl)N2C(=O)C3=C(C2(=O))CCCC3)Cl,-1.794189847,0.286433334,175.6733099,89.55898288,15.1954315,4.226599991,-4.935718112,-5.128131796,1.38
O=C(OC)C(Oc2ccc(Oc1ncc(cc1Cl)C(F)(F)F)cc2)C,-2.536549883,0.340523863,152.2240481,74.93012024,11.62558313,4.486399904,-4.800507801,-4.639630938,1.23
CCNc1nc(NC(C)CC)nc(OC)n1,-1.648658626,0.319332195,50.18286509,97.3779779,6.386942078,1.52239994,-2.514548042,-3.757240012,1.2
OC1CC(C)CCC1(C(C)C),-0.78845736,0.569973429,34.079208,42.68334316,6.262272027,2.439500056,-2.678006387,-3.732453202,1.04
Oc1ccccc1c2ccccc2,-0.78845736,0.485563275,91.65737716,42.68334316,9.778005656,3.059199952,-3.476358462,-4.356980278,1.34
O=[N+]([O-])c1ccc(Cl)c(S(=O)(=O)O)c1,-1.947936666,0.558237103,76.72449752,139.8260073,2.104963896,2.018099967,-2.56092969,-2.680849371,1.05
Nc1ccccc1Cl,-0.341672975,0.620216324,83.31098804,32.89718747,4.524735886,1.922200024,-2.45080234,-3.357142658,1.36
O=C1c2ccccc2C(=O)C1c1nc2ccccc2c(Br)c1O,-1.563812734,0.323613176,148.9311313,109.7587268,8.80938096,3.865700036,-4.918973311,-4.198060134,1.08
Cc1cc(-c2ccc(N=Nc3c(S(=O)(=O)O)cc4c(c3N)C(=O)/C(=N/Nc3ccccc3)C(S(=O)(=O)O)=C4)c(C)c2)ccc1N=Nc1ccc(N)cc1N,-2.640042558,0.143924955,224.107537,391.8578393,3.685761638,7.687640115,-7.557278221,-3.149833753,1.342422681
CCCCCCCCCCCCCCCCCCNC(=O)NCCCCCCCCCCCCCCCCCC,-1.223775432,0.185738024,107.2426554,61.1664284,75.0340582,12.80860017,-8.435711705,-9.892220166,1.24
CC(C)(c1ccc(O)cc1)c2ccc(O)cc2,-1.223775432,0.371469811,99.83153821,85.36668632,10.92772821,3.423700005,-3.916138055,-4.535711454,1.123851641
COc1ccc(C)cc1N,-1.029619417,0.488537155,59.32275469,43.89707536,2.496014238,1.585820056,-2.101038398,-2.809877919,1.4
CCCCCCC(CCCC)COCC(C[N+]1=Cc2ccccc2CC1)OS(=O)(=O)O,-1.9750389,0.250803715,110.2238367,104.8534365,15.49424515,4.65550008,-4.185989532,-5.166273002,1.03
O=C(NN(C(=O)c1cc(cc(c1)C)C)C(C)(C)C)c2cccc(OC)c2C,-1.757857918,0.275290271,151.2723705,82.1797623,17.98537796,4.206160121,-4.9208752,-5.470917113,1.04
Clc1c(ccc(c1)NC(=O)N(OC)C)Cl,-1.438554688,0.495270932,140.039248,60.11308772,7.022297042,3.01849997,-3.353053668,-3.879961706,1.27
O=C1C2C3C=CC(C3)C2C(=O)N1c1ccccc1,-1.386294361,0.413547812,81.03431148,53.41416796,6.874523728,1.99810002,-2.977812845,-3.851931297,1.08
Brc1cc(Br)c(-c2c(Br)cc(Br)cc2Br)c(Br)c1,1.263561596,0.263466769,338.3313281,0,51.15868964,7.928600013,-9.279503878,-8.382530297,1.2
O=[N+]([O-])c1cccc(O)c1,-1.648658626,0.781491941,40.66173745,99.10030838,1.815815156,1.823599979,-2.091558852,-2.577521857,1.4
[O-][N+](=O)c1ccc(Cl)cc1,-1.336920277,0.78149067,83.31098804,56.41696522,6.292940487,2.77139996,-2.905602903,-3.738573397,1.257678575
CSc1c(C)cc(O)cc1C,-0.59161267,0.573880127,83.93469177,42.68334316,7.716591112,2.730940007,-3.160909914,-4.007875287,1.16
OC(Cc1ccccc1Cl)(CN2N=CNC2=S)C3(CC3)Cl,-1.16984709,0.299049047,186.6929023,80.35889306,13.19147061,2.518400028,-3.891613986,-4.862006416,1.27
Cc1cc(-c2ccc(N=Nc3c(S(=O)(=O)O)cc4cc(S(=O)(=O)O)c(N=Nc5ccccc5)c(O)c4c3N)c(C)c2)ccc1N=Nc1ccc(N)cc1N,-2.640042558,0.143923822,217.7488385,408.1710343,3.685761638,9.315440095,-8.386612683,-3.149833753,1.34
O=[N+]([O-])c1cccc(c1[N+](=O)[O-])C,-1.945910149,0.601741312,45.95301674,112.8339304,5.013667543,2.857819989,-2.791564642,-3.469122047,1.09
O=C(O)COc1cc(Cl)c(Cl)cc1Cl,-1.391754428,0.534056784,157.6459342,78.82815808,8.490184614,3.110199943,-3.650471377,-4.143792136,1.18
Cc1c(cccc1)[N+](=O)[O-],-1.386294361,0.781488817,52.67251666,56.41696522,5.020169146,2.426419996,-2.600116605,-3.470573397,1.3
CNC(=O)Oc1cc(C)c(N(C)C)c(C)c1,-1.526056303,0.464625517,82.92586269,57.2798795,3.426209793,2.087640069,-2.775307886,-3.081002375,1.42
Cc1c(ccc(c1)Cl)O,-0.696790535,0.701390182,83.08877223,42.68334316,6.054882201,2.354019985,-2.908991195,-3.690667024,1.28
O=[S]1(=O)CCCC1,-1.100909648,1.10157553,12.91440603,44.31295207,0.007519099,0.195000004,-0.895922081,-1.316712739,1.113943352
CCCCCCCCCCCCCOP(Oc1ccccc1)Oc2ccccc2,-1.407272768,0.166954166,175.8814563,20.76489076,47.13330029,8.698899955,-6.466891564,-8.09536964,1.041392685
N(CCCC)(CCCC)CCCC,-0.470003629,0.291538546,47.99991625,3.124313894,12.01981075,3.688700058,-2.917910263,-4.696959871,1.3
Brc1cc(Br)cc(-c2cc(Br)cc(Br)c2)c1,0.990284412,0.293126436,259.2654269,0,41.8568834,6.403599992,-7.50806699,-7.699689591,1.26
C1=CC=C2C(=C1)N=C(S2)SSC3=NC4=CC=CC=C4S3,0.316561032,0.245076438,204.5087095,33.5710591,8.365047961,5.70539999,-5.425760547,-4.122239264,1.29
c1ccc(-c2cccc(-c3ccccc3)c2)cc1,1.06581E-14,0.258918877,145.4097644,0,26.67448757,5.020599917,-5.104980543,-6.394734995,1.33
O=NN(c1ccccc1)c1ccccc1,-1.223775432,0.501944597,100.2759698,47.53634601,10.38525087,3.506099954,-3.560061516,-4.452615533,1.41
CSc1nnc(C(C)(C)C)c(=O)n1N,-1.436726034,0.530593611,74.03999387,94.24739904,2.555533206,0.823399991,-2.039474212,-2.828603518,1.02
CC(C)(C)c1cc(Cc2cc(C(C)(C)C)c(O)c(C(C)(C)C)c2)cc(C(C)(C)C)c1O,-1.223775432,0.203677596,165.4554225,85.36668632,40.5826108,7.878600113,-7.500716838,-7.600448242,1.3
O=P(OC(CCl)CCl)(OC(CCl)CCl)OC(CCl)CCl,-1.417938366,0.369847506,268.5527208,41.0281086,16.20127271,4.682899848,-4.914466111,-5.25508046,1.18
Nc1ccc(Cl)cc1[N+]([O-])=O,-1.483262257,0.710447342,76.59148812,89.31415269,3.875948867,2.353600018,-2.580368519,-3.198742966,1.120573931
O=C(Oc2cccc1c2(OC(C)(C)C1))NC,-1.648658626,0.464625654,77.44499377,65.15545349,2.128687931,2.118300043,-2.671245493,-2.689002375,1.08
Oc1c(Cl)cccc1Cl,-0.595865058,0.701818145,113.7272436,42.68334316,7.445623726,2.698999949,-3.214477493,-3.958667024,1.3
CCO[P](=S)(OCC)Oc1cc(C)nc(n1)C(C)C,-1.587539891,0.268243101,125.5051299,54.33594986,5.92113655,3.584719982,-3.420328202,-3.663338561,1.320146286
O=C1C(c2nc3c(c(c2O)Br)cccc3)C(=O)c2c1cccc2,-1.563812734,0.323613176,148.9311313,109.7587268,8.80938096,3.865700036,-4.918973311,-4.198060134,1.06
COc1ccc([N+](=O)[O-])cc1,-1.648658626,0.710446101,56.78822295,67.41685311,2.892526637,2.126599975,-2.264500243,-2.930742966,1.09
CC(=O)OCC(=O)C1(O)CCC2C3CCC4=CC(=O)CCC4(C)C3C(=O)CC21C,-2.104134154,0.256498663,84.06330474,154.2629392,3.669719031,2.560600102,-3.431629505,-3.145651072,1.3
CC1CCCCC1NC(=O)CC(CC(=O)NC1CCCCC1C)C(=O)NC1CCCCC1C,-1.85629799,0.225263851,76.07300694,129.4670331,11.03755327,4.467500195,-4.879083994,-4.552281336,1.41
CCc1cccc(CC)c1N(COC)C(=O)CCl,-1.336920277,0.412576153,122.0255841,39.26912881,10.12737117,2.987100013,-3.57047515,-4.412353086,1.120573931
